ImageID,Shapley_value
00008264_000.png,1.9051733488595346e-06
00018853_000.png,3.734730853466317e-05
00017458_007.png,1.2344731658231467e-05
00005848_000.png,-6.888069947308395e-06
00012086_004.png,1.2380769476294518e-05
00015253_001.png,1.678031026131066e-06
00017881_007.png,9.3698163254885e-06
00014603_002.png,6.320277407212416e-06
00024017_000.png,3.311955197204952e-06
00018802_002.png,1.2492981113609858e-05
00009925_006.png,3.1761392165208235e-05
00012659_026.png,9.227237569575664e-06
00008897_001.png,1.807734588510357e-05
00001250_015.png,9.332953595730942e-06
00027771_000.png,9.470647455600556e-06
00029567_000.png,1.4520273907692172e-05
00014285_009.png,2.149558531527873e-05
00021947_000.png,8.934195648180321e-06
00025628_027.png,-3.102429388945893e-07
00001685_002.png,1.0428482710267417e-05
00016615_004.png,-1.2235899703227915e-05
00002720_020.png,-5.095505173358106e-08
00007837_000.png,1.5861725842114538e-05
00006008_002.png,-5.023002358939266e-06
00007191_016.png,-2.0036206478835084e-05
00022992_000.png,-1.8402504338155268e-06
00009710_009.png,-4.313350473239552e-06
00011481_021.png,1.2474415598262567e-06
00023419_000.png,4.5199019950814545e-05
00005372_012.png,2.1765850760857575e-05
00011810_002.png,5.364787284634076e-06
00017282_000.png,1.3406764082901645e-05
00027391_002.png,3.609685336414259e-06
00015376_003.png,5.671718554367544e-06
00007616_001.png,7.845870641176589e-06
00003534_015.png,1.312881295234547e-06
00007010_006.png,-8.00573332071508e-07
00014503_000.png,2.2348542188410647e-05
00010758_007.png,-1.2555899047583807e-05
00008184_007.png,-1.2710609553323593e-05
00000057_003.png,5.103353760205209e-05
00007352_012.png,1.3314295756572392e-05
00008172_001.png,1.4951771845517214e-05
00021709_000.png,4.8916431296675e-06
00008359_000.png,1.2881036127510015e-05
00005365_008.png,1.22532060231606e-06
00017996_000.png,5.577267074841075e-06
00013890_016.png,3.3282176445936784e-06
00011850_000.png,1.0508958439459093e-05
00015896_002.png,2.5477118470007554e-05
00000723_000.png,1.5482165736102615e-06
00026013_002.png,2.008049705182202e-05
00001615_002.png,-1.5564883142360486e-05
00020402_000.png,1.0225605365121737e-05
00009142_000.png,-6.415363714040723e-06
00009198_002.png,6.933298664080212e-06
00021256_000.png,-3.9351430132228415e-06
00008038_002.png,2.9575285225291736e-05
00016233_001.png,-1.628781683393754e-05
00004746_002.png,1.4913466657162644e-05
00005600_005.png,4.983574399375357e-06
00007885_001.png,2.2987045667832717e-05
00002469_003.png,-2.7526436952030053e-06
00000180_000.png,3.7840052300452953e-06
00026024_014.png,-2.5566682779754046e-06
00026641_007.png,-2.4484138521074783e-06
00016940_002.png,3.522403858369216e-05
00027786_000.png,1.7817555999499746e-05
00009248_000.png,2.8694312277366407e-06
00009615_000.png,7.599922810186399e-06
00005722_014.png,1.0533984095673077e-05
00014567_001.png,4.173124580120202e-06
00028045_000.png,1.4105591617408209e-05
00012722_004.png,4.228865509503521e-05
00019390_000.png,-1.8014666238741484e-06
00027022_000.png,-1.404548493155744e-05
00018749_006.png,-2.0945892174495384e-05
00010428_005.png,1.0734540865087183e-06
00026963_015.png,9.515239980828483e-06
00008786_001.png,3.661207074401318e-06
00021996_011.png,1.9049738284593332e-06
00018044_005.png,3.268488944740966e-05
00007317_005.png,6.308455795078771e-06
00007303_001.png,1.6013445929274894e-05
00019087_036.png,2.4047050828812644e-05
00004833_038.png,6.567328910023207e-06
00003635_005.png,2.5466330043855123e-05
00002301_000.png,2.655077332747169e-05
00011959_010.png,-8.444806007901207e-05
00014307_007.png,-3.261614892835496e-06
00022533_000.png,-8.90618991888914e-07
00015519_000.png,4.091794380656211e-06
00027202_002.png,6.240757102204952e-06
00001060_000.png,2.6776493541547097e-05
00014877_020.png,4.885993621428497e-05
00012656_005.png,1.2665786016441416e-05
00010772_000.png,1.4679203559353482e-06
00020703_021.png,1.832464840845205e-05
00009462_000.png,9.257687452191021e-06
00027359_001.png,3.069762897212058e-05
00008713_002.png,1.1704707503668033e-05
00010406_000.png,-3.2498024665983394e-05
00022872_002.png,-1.5726121773695922e-06
00022064_000.png,-9.776644219527952e-06
00022106_013.png,1.560029659231077e-06
00007482_016.png,1.4621069567510858e-05
00005175_004.png,1.0406233741377946e-06
00017835_006.png,1.4145598470349796e-05
00015868_000.png,5.937469268246787e-06
00017866_004.png,1.097164840757614e-05
00030038_001.png,1.835969669627957e-05
00007560_003.png,9.850224159890786e-06
00028657_004.png,3.784356977121206e-06
00007418_008.png,2.7379021048545837e-05
00027285_005.png,4.271005764167057e-06
00002625_003.png,4.663271101890132e-05
00000129_001.png,1.1267610716458876e-05
00030022_000.png,9.341871191281825e-06
